age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
26,4,314847,9,0,2,0,0,0,0,0,40,1,0
29,4,117463,13,2,6,1,0,0,0,0,45,1,1
41,4,383314,16,2,7,1,0,1,0,0,40,1,1
45,4,45377,9,2,3,1,0,0,0,0,48,1,1
20,2,229846,9,0,3,2,0,1,0,0,40,1,0
33,4,260442,9,2,3,1,0,0,0,0,40,1,0
32,4,142598,9,2,3,1,0,0,0,0,40,0,0
49,4,179722,9,2,2,1,0,0,0,0,40,1,0
26,5,78872,10,2,1,1,0,0,0,0,70,1,0
49,3,251894,13,2,6,1,0,0,0,0,40,1,1
47,4,153996,13,2,6,1,0,0,0,0,40,1,1
52,4,34794,10,-1,3,2,0,1,95883,0,40,1,1
32,1,132795,10,2,2,1,0,0,0,0,40,1,0
65,4,76720,9,2,1,1,0,0,0,0,45,1,0
21,4,284382,4,2,3,-1,0,0,0,0,35,0,0
20,4,236149,9,0,3,0,0,1,0,0,40,1,0
40,4,236536,13,2,5,1,0,0,0,0,40,1,1
61,4,307491,13,2,3,1,0,0,0,0,50,1,1
35,6,53986,14,2,3,1,0,0,15997,0,70,1,1
33,4,448794,10,-1,3,0,0,1,0,0,40,1,0
47,4,164657,9,2,3,1,0,1,0,0,40,1,1
29,4,254316,9,-1,3,2,1,1,0,0,21,1,0
45,4,385500,11,2,2,1,0,0,0,0,40,1,0
30,4,182666,9,2,2,1,0,0,0,0,40,1,0
53,4,461370,9,2,2,1,1,0,0,0,30,0,1
51,6,142402,10,-1,3,0,0,0,0,0,46,1,1
26,4,134810,9,0,2,2,1,1,0,0,40,1,0
52,5,61413,11,-1,2,0,0,0,0,0,55,1,1
29,3,219934,13,2,5,1,1,0,0,0,40,1,1
39,4,168622,9,2,3,1,0,1,0,0,40,1,1
36,4,189975,9,2,2,1,0,0,0,0,40,1,1
51,2,134830,14,2,6,1,0,0,0,0,40,1,1
21,4,61712,9,0,3,3,0,1,0,0,35,1,0
42,2,36461,9,2,2,1,0,0,0,0,56,1,1
50,4,276215,10,2,2,1,0,0,0,0,50,1,1
18,4,134395,9,0,2,3,0,1,0,0,30,1,0
52,2,29063,14,-1,3,0,0,1,0,0,40,1,0
62,5,100939,13,2,1,1,0,0,0,0,60,1,0
36,4,139119,9,2,7,1,0,0,2840,0,40,1,0
36,4,136091,9,2,2,1,0,0,0,0,40,1,1
52,1,219439,14,2,6,1,0,0,0,0,50,1,1
35,5,37093,10,2,2,1,0,0,0,0,45,1,0
74,5,1490400,16,1,1,2,-1,0,99999,0,99,0,1
19,1,198019,9,0,2,3,0,1,0,0,22,1,0
55,4,216158,16,2,7,1,0,0,0,0,50,1,1
37,4,133323,13,2,6,1,0,0,0,0,50,0,1
50,3,151421,13,2,3,1,0,0,0,0,40,1,1
18,4,93083,9,0,3,3,-1,1,0,0,20,1,0
35,3,139079,13,2,7,1,0,0,0,0,40,1,1
44,1,95608,13,2,4,1,0,0,0,0,60,1,1
44,4,199239,12,0,3,2,1,1,0,0,40,1,0
23,4,98562,10,0,7,0,0,0,0,0,40,1,0
22,4,109999,10,0,2,3,0,0,0,0,40,1,0
35,4,108948,9,2,3,1,0,0,0,0,40,1,0
28,4,273073,13,2,7,1,0,0,0,0,40,1,0
38,4,103931,9,2,3,1,0,0,0,1595,56,1,1
63,4,163009,13,-1,7,0,0,1,0,0,60,1,1
49,5,220140,9,2,6,1,0,0,31533,0,45,1,1
27,4,120934,10,0,2,3,0,0,0,0,40,1,0
24,4,39669,10,0,2,0,0,0,0,0,40,1,0
35,4,106642,9,2,3,1,0,0,0,1993,50,1,1
36,1,123502,13,0,5,3,0,0,0,0,40,1,1
35,4,120145,5,2,1,1,0,0,0,0,40,0,0
32,4,130320,9,0,2,3,0,0,0,0,40,1,1
45,4,98323,13,-1,3,0,0,0,0,0,40,1,0
41,4,238878,10,-1,2,-1,-1,1,0,0,40,0,0
90,4,1490400,16,-1,3,2,0,1,99999,4356,1,1,1
48,5,33643,9,2,2,1,0,0,0,0,60,1,0
31,5,186667,10,2,3,0,0,0,99999,0,50,1,1
34,4,182617,16,0,7,0,0,0,0,0,65,1,1
51,5,280429,13,2,7,1,0,1,15558,0,20,1,1
26,4,84052,10,0,3,2,0,1,0,0,40,1,0
35,4,32404,10,2,3,1,0,0,0,0,40,1,0
39,4,120674,13,2,7,1,0,0,0,0,40,1,1
38,4,273249,13,0,7,3,0,0,0,0,48,1,0
55,4,125627,14,1,7,0,0,0,0,0,50,1,1
64,4,261430,14,-1,2,0,0,0,9301,0,56,1,1
24,4,170061,9,0,3,3,0,1,0,0,40,0,0
43,4,196526,14,2,7,1,0,1,0,0,50,1,1
50,6,137909,10,2,6,1,0,1,0,0,40,1,0
37,6,74667,13,-1,1,0,-1,0,99999,0,40,0,1
51,6,131300,14,2,3,1,0,0,12878,0,52,1,1
40,4,212985,9,2,2,1,0,0,0,0,40,1,0
23,4,160597,9,2,2,1,0,1,0,0,20,1,0
53,4,154433,6,2,2,1,0,0,0,0,40,0,0
55,6,32466,13,2,7,1,0,0,5734,2291,55,1,1
41,4,284592,10,2,2,1,0,0,23365,0,40,1,1
55,2,245099,16,2,7,1,0,0,0,0,40,1,1
46,4,31470,9,2,3,1,0,0,0,0,40,1,1
22,4,206662,12,0,3,3,0,1,0,0,20,1,0
30,4,324339,10,0,3,0,0,0,0,0,45,1,0
58,5,785346,16,0,7,0,-1,0,99999,0,99,0,1
38,4,92375,10,2,3,1,0,0,0,0,50,1,0
60,3,205863,9,0,6,0,0,0,7155,0,40,1,0
45,6,370123,10,2,3,1,0,0,0,0,40,1,1
44,4,129826,3,2,2,1,0,0,4940,0,40,1,1
39,4,396531,9,2,6,1,0,0,6839,0,50,1,1
65,5,152268,13,2,3,1,0,0,0,0,20,1,1
46,4,182191,9,2,6,1,0,0,0,0,40,1,1
63,5,122100,16,0,7,0,-1,0,99999,0,99,0,1
46,4,171603,10,-1,3,2,1,1,0,0,40,1,0
35,5,27489,10,2,6,1,0,1,8410,0,40,1,1
36,4,134098,12,2,2,1,0,0,0,0,55,0,0
39,4,341986,9,-1,3,0,0,1,0,0,28,1,0
22,4,134792,10,0,2,0,0,0,0,0,20,0,0
22,1,188218,9,0,4,0,0,0,0,0,40,1,0
38,4,28065,9,2,2,1,0,0,0,0,60,1,1
19,2,46157,6,0,3,3,-1,1,0,0,38,1,0
25,4,286738,10,0,2,-1,1,0,0,0,40,1,0
33,4,149339,14,2,7,1,0,0,0,0,55,1,1
60,5,196132,9,2,6,1,0,0,7265,0,50,0,1
53,4,181154,9,2,7,1,0,0,0,0,40,1,1
42,6,347576,9,2,3,1,0,0,0,2008,40,1,1
44,4,274046,7,2,3,1,0,0,0,0,40,1,1
23,4,263749,9,0,3,3,1,0,0,0,35,1,0
34,4,75778,13,2,6,1,0,0,13311,0,55,1,1
31,1,181148,13,2,3,1,0,1,0,0,40,1,0
46,4,66719,13,2,7,1,0,0,0,0,40,1,1
35,4,146865,14,2,7,1,0,1,0,0,40,1,1
32,5,258832,9,2,2,1,0,0,0,0,35,1,0
44,4,216423,14,1,6,0,0,1,0,0,40,1,0
31,4,130933,9,2,2,1,0,0,0,0,50,1,0
25,4,136081,9,0,3,0,0,0,0,0,40,1,1
19,4,266658,9,0,3,3,0,1,0,0,18,1,0
34,4,89515,10,2,3,1,0,0,7617,0,40,1,1
48,4,189855,11,2,2,1,0,0,0,0,40,1,1
27,4,116822,9,0,3,0,0,0,0,0,40,1,0
32,4,43575,10,0,3,0,0,0,0,0,40,1,0
35,4,184115,9,2,3,1,0,1,0,0,45,1,1
43,4,404590,3,2,2,1,0,0,0,0,40,0,0
36,4,163610,13,2,3,1,0,0,0,0,40,0,1
38,4,234876,12,2,7,1,0,0,0,0,48,1,1
35,4,539019,9,2,2,1,0,0,0,0,40,0,1
32,4,220616,10,0,3,0,0,1,0,0,50,0,0
17,4,181757,6,0,3,3,0,1,0,0,20,1,0
64,5,1489962,16,0,1,2,-1,0,99999,0,99,0,1
50,4,309354,14,2,6,1,0,0,0,0,40,1,1
40,4,199013,9,-1,3,2,0,1,0,0,40,1,0
46,4,178953,13,2,3,1,0,0,0,0,42,1,1
48,3,38548,14,2,6,1,0,0,0,1793,50,1,1
36,4,99959,9,0,2,3,-1,1,0,0,40,0,0
43,4,249224,9,2,2,1,0,0,0,0,40,1,0
26,4,172935,13,2,7,3,0,0,0,0,40,1,0
53,5,116296,6,2,3,1,-1,0,0,0,23,1,0
27,4,162803,13,0,6,0,0,0,0,0,40,1,0
43,4,120946,14,-1,7,2,0,0,0,0,40,1,1
90,4,69440,9,0,3,0,0,0,0,0,50,1,1
40,6,103875,12,2,1,1,0,0,0,0,60,1,1
27,4,262984,9,2,3,1,0,0,0,0,40,1,0
35,4,332974,6,2,2,1,0,0,0,0,40,1,0
63,1,165642,13,2,7,1,0,0,0,0,40,1,1
62,4,118462,14,-1,6,2,0,1,0,0,16,1,0
41,4,186837,10,2,1,1,0,0,84063,0,55,1,1
38,4,280602,9,2,2,1,0,0,0,0,60,1,1
24,4,120731,13,0,3,0,0,0,0,0,40,1,0
50,5,359271,10,2,6,1,0,0,0,0,23,1,0
20,4,104246,7,0,2,3,0,0,0,0,35,1,0
49,4,143166,11,0,6,2,0,0,0,0,45,1,1
37,4,128997,9,2,2,1,0,0,0,0,60,1,1
85,5,1490400,16,1,3,0,-1,1,99999,0,99,1,1
29,4,236483,13,0,3,0,0,0,0,0,40,1,0
56,5,98239,14,2,6,1,0,0,99885,0,40,1,1
53,1,84002,14,2,7,1,0,1,0,0,40,1,1
41,4,231150,13,-1,3,0,0,0,0,0,55,1,0
19,4,146651,9,0,3,3,0,1,0,0,16,1,0
33,4,146152,9,2,7,1,0,0,0,0,70,1,0
44,4,188750,13,0,6,0,0,1,0,0,40,1,0
26,4,200434,10,0,3,0,0,0,0,0,50,1,0
52,4,103590,7,2,2,1,0,0,0,0,50,1,0
61,5,325076,9,2,3,1,0,0,0,0,40,1,1
30,4,163579,10,2,2,1,1,0,0,0,40,1,0
47,4,233883,13,2,6,1,0,0,0,0,60,1,1
36,4,133356,16,-1,7,2,0,1,0,0,40,1,1
22,4,113998,6,0,2,3,1,1,0,0,17,1,0
57,5,252423,9,2,1,1,0,0,5277,0,55,1,1
39,4,119372,14,2,7,1,0,1,99598,0,40,1,1
31,1,99280,13,2,7,1,0,0,0,1638,40,1,1
42,4,129263,10,2,7,1,0,0,0,1876,45,1,1
46,4,215750,10,2,3,1,0,0,0,0,40,1,1
52,4,200303,9,0,3,0,0,1,0,0,5,1,0
47,4,136165,11,2,7,1,0,0,0,0,40,1,1
90,4,1490400,16,2,3,2,-1,1,99999,0,99,1,1
30,4,37643,14,2,3,1,0,0,0,0,40,1,0
52,4,226472,9,2,3,1,0,0,0,0,50,1,0
33,4,127511,9,2,3,1,0,0,0,0,40,1,1
53,5,68818,10,2,6,1,0,0,0,0,55,1,0
39,4,142695,12,2,6,1,0,0,0,0,40,1,0
29,1,184249,13,0,3,2,0,1,0,0,60,1,0
53,2,214441,14,2,7,1,0,0,0,1742,40,1,1
46,5,173554,16,2,7,1,0,0,0,0,30,1,1
39,4,130795,13,0,6,0,0,1,0,0,50,1,0
34,4,187060,10,0,2,0,0,0,0,0,48,1,0
36,4,203098,6,2,2,1,0,0,0,0,40,1,0
32,1,287876,13,2,7,1,0,1,0,1997,45,1,1
27,4,175459,5,0,2,0,0,0,0,0,40,1,0
33,4,248756,10,2,7,1,0,1,0,0,40,1,1
50,6,147562,9,2,6,1,0,1,0,0,40,1,1
49,4,189807,10,2,2,1,0,0,7088,0,40,1,1
28,4,161717,10,-1,3,0,0,0,0,0,40,1,0
49,4,241771,9,-1,2,0,0,1,0,0,30,1,0
26,4,213924,11,2,7,1,1,0,0,0,40,1,1
26,2,141157,9,0,2,3,0,0,0,0,45,1,0
46,4,212952,15,-1,6,0,0,1,69185,0,40,1,1
66,3,202091,4,-1,2,2,0,1,0,0,49,1,0
56,4,42149,13,-1,3,0,0,1,0,0,40,1,0
45,4,275650,10,2,6,1,0,0,0,0,50,1,1
57,5,102826,10,2,3,1,0,0,49507,0,44,1,1
19,4,54527,9,0,3,3,0,1,0,0,15,1,0
79,4,1179331,9,2,2,1,0,0,0,0,10,1,0
45,4,376785,9,2,2,1,0,0,0,0,50,1,1
42,2,183634,9,0,2,0,1,1,0,0,20,1,0
54,4,176048,15,2,7,1,0,0,0,2050,50,1,1
29,4,177402,9,2,2,1,0,0,0,0,40,1,1
22,4,285723,12,0,7,3,0,1,0,0,20,1,0
25,4,188545,9,2,2,1,1,0,0,0,40,1,0
52,3,101393,10,2,3,1,1,0,0,1729,30,1,1
61,5,38967,1,0,2,0,0,0,0,0,40,1,0
23,4,221697,13,0,6,0,0,1,0,0,40,1,0
30,4,312187,9,0,2,2,0,1,0,0,40,1,0
41,4,151364,10,2,3,1,0,0,5013,0,50,1,1
50,6,94665,10,2,6,1,0,0,9954,0,56,1,1
30,1,89263,10,2,2,1,0,0,0,0,60,1,0
43,4,130810,10,-1,2,-1,0,0,0,0,20,1,0
49,5,145294,11,2,3,1,0,1,0,0,30,1,0
38,4,162610,9,-1,2,0,0,0,0,0,40,1,0
43,4,84990,10,2,6,1,0,0,0,0,48,1,1
28,4,213745,9,2,3,1,0,0,0,0,55,1,0
35,4,171958,10,2,2,1,0,0,0,0,60,1,0
34,4,495768,9,2,2,1,0,0,2809,0,40,1,0
36,6,164223,9,2,2,1,0,0,0,1932,54,1,1
27,4,106635,13,0,3,0,0,1,0,0,40,1,0
29,4,106547,9,2,6,1,0,0,4650,0,55,1,0
42,4,452647,9,2,2,1,0,0,0,0,40,1,0
19,4,238819,10,0,2,3,0,1,0,0,15,1,0
40,5,517237,13,2,3,1,0,0,4076,0,50,1,1
29,4,449271,11,2,3,1,0,0,14734,0,60,1,1
36,4,143001,9,2,2,1,0,0,0,0,40,1,0
40,4,47470,9,1,6,0,0,0,3087,0,48,1,0
64,5,1064905,16,0,1,-1,-1,0,99999,0,99,0,1
35,4,118951,9,2,3,1,0,0,0,0,45,1,1
17,4,333838,7,0,3,3,0,1,0,0,15,1,0
42,4,52265,12,2,3,1,0,0,0,0,40,1,1
45,4,194023,13,-1,6,2,0,1,0,0,40,1,0
22,4,193683,9,2,3,1,0,0,0,0,50,1,0
35,1,41353,10,2,2,1,0,1,0,0,40,1,0
46,1,190868,14,2,7,1,1,0,0,0,40,1,1
52,4,338431,10,2,2,1,0,0,0,0,40,1,1
48,4,217846,9,-1,3,2,0,1,0,0,40,0,0
32,1,121276,6,-1,2,2,-1,0,0,0,55,1,0
44,6,98563,11,-1,2,0,0,0,0,0,60,1,1
45,4,128047,10,2,6,1,0,1,0,0,40,1,1
31,4,103262,13,0,5,0,0,0,0,0,40,1,0
47,4,343167,9,-1,2,0,1,1,0,0,40,1,0
44,4,407675,9,2,3,1,1,1,4408,0,37,1,0
47,5,163315,13,2,2,1,0,0,0,0,60,1,1
48,5,318819,10,2,6,1,0,0,0,0,50,1,0
24,4,187154,16,0,7,3,0,0,0,0,30,1,0
25,4,25994,10,2,2,1,1,0,0,0,40,1,0
44,2,56591,13,2,4,1,0,0,0,0,70,1,0
48,4,182322,9,2,6,1,0,0,0,1599,45,1,1
42,4,113665,10,2,2,1,0,0,0,0,40,1,1
40,4,277237,10,-1,2,2,0,0,0,0,40,1,0
54,5,52160,10,2,3,1,0,0,0,0,50,1,0
38,6,488310,9,2,3,1,0,0,0,1669,40,1,0
25,4,120297,9,2,2,1,1,0,0,0,40,1,0
69,5,457788,16,0,1,0,-1,0,99999,0,99,0,1
28,4,176383,13,2,7,1,0,1,0,0,48,1,1
40,1,378047,10,2,6,1,0,0,0,0,40,1,1
26,4,111665,10,0,7,-1,-1,1,0,0,40,0,0
28,6,80353,9,2,6,1,0,0,0,0,40,1,0
38,4,207305,9,0,2,0,1,0,0,0,40,1,0
24,4,209100,7,0,2,3,0,0,0,0,40,1,0
49,4,140629,9,2,6,1,0,0,0,0,60,1,1
48,6,194708,13,2,3,1,0,0,88301,0,40,1,1
25,1,391876,13,0,6,0,1,0,0,0,45,1,1
40,4,203896,13,2,3,1,0,0,14408,0,40,1,1
25,4,198125,9,2,2,1,0,0,0,0,51,1,0
45,3,126235,14,2,3,1,0,0,0,0,40,1,1
41,5,417302,13,2,3,1,0,0,0,0,50,1,0
33,5,90037,9,3,2,1,0,0,0,0,99,1,0
33,4,121075,9,2,2,1,0,0,0,0,40,1,0
49,1,41565,10,2,1,1,0,0,0,0,40,1,1
58,4,131918,10,-1,3,0,0,0,0,0,40,1,0
43,1,32311,13,-1,3,0,0,1,0,0,60,1,0
22,4,198101,1,0,1,0,0,0,0,0,30,0,0
21,4,287706,9,2,2,1,0,0,0,0,40,1,0
89,5,219725,16,0,1,0,-1,0,99999,0,99,0,1
42,2,35497,9,-1,2,0,0,0,0,0,40,1,0
32,4,314381,9,2,3,1,0,0,7070,0,40,0,1
50,4,52463,13,2,2,1,0,0,0,0,50,1,0
19,4,221015,10,0,2,3,1,0,0,0,20,1,0
50,4,232618,5,0,2,0,0,0,0,0,40,1,0
33,5,232944,10,1,3,3,0,0,0,0,40,0,0
52,2,211988,14,2,3,1,0,0,0,0,40,1,1
17,4,84431,5,0,5,3,0,0,0,0,40,1,0
57,4,95777,9,2,3,1,0,0,0,0,40,1,0
74,4,102989,9,-1,2,0,0,1,0,0,20,1,0
32,4,173772,5,-1,2,2,0,1,0,0,40,1,0
49,4,326327,7,-1,6,2,0,1,0,0,25,1,0
29,4,260895,5,2,2,-1,0,1,0,2028,40,1,0
30,4,204758,9,2,2,1,0,0,0,0,50,1,1
36,4,223888,13,2,7,1,0,1,9494,0,40,1,1
58,1,261354,13,-1,3,3,0,1,0,0,40,1,0
46,5,174607,13,2,7,1,0,0,0,0,50,1,1
34,4,348337,10,0,2,3,1,0,0,0,50,1,0
23,3,408175,13,0,6,0,0,1,0,0,40,0,0
26,4,563248,3,2,2,1,0,0,0,0,48,0,0
52,4,219306,13,2,3,1,0,0,0,0,40,1,1
72,4,153336,9,2,2,1,0,0,0,0,25,1,0
64,5,178722,9,2,6,1,0,0,0,0,50,1,0
18,4,103336,7,0,2,3,0,0,0,0,15,1,0
29,4,164828,10,2,3,1,0,0,0,0,40,1,0
49,4,143757,14,2,6,1,-1,0,0,0,50,0,0
72,4,289362,9,2,2,1,0,0,0,0,23,1,1
44,6,441653,13,2,3,1,0,0,6857,0,48,1,1
46,4,58508,9,2,3,1,0,0,0,0,60,1,0
48,4,220296,9,2,5,1,0,0,0,0,46,1,1
64,5,68443,16,0,7,0,-1,0,99999,0,99,0,1
53,4,159592,13,-1,6,0,1,1,0,0,40,1,0
42,4,152836,9,2,2,1,0,0,0,1876,40,1,1
38,5,121028,12,2,2,1,0,0,0,0,50,0,1
75,5,1490400,16,0,1,2,-1,0,99999,0,99,0,1
33,4,497242,9,2,3,1,0,0,6178,0,40,1,1
53,2,139297,9,2,3,1,0,0,0,0,40,1,1
24,4,358766,13,0,3,0,0,1,0,2014,50,1,0
34,5,290062,13,2,7,1,0,0,0,0,40,1,1
33,1,103788,13,0,5,2,-1,0,0,0,65,0,0
23,4,256620,12,2,3,1,0,0,0,0,24,1,0
46,4,292143,9,-1,3,2,0,0,0,0,40,1,1
31,4,89412,8,2,2,1,0,0,0,0,40,1,1
45,4,86680,10,0,3,3,0,0,0,0,45,1,0
45,1,206380,13,2,3,1,0,0,0,0,40,1,1
53,4,342026,9,2,2,1,0,0,0,0,40,1,1
48,4,56883,13,-1,7,2,0,1,0,0,40,1,1
58,3,414226,13,2,3,1,0,0,0,0,40,0,1
52,5,119648,4,2,3,1,0,0,0,0,40,1,0
90,5,75453,16,0,7,0,-1,0,99999,0,99,0,1
21,3,474259,9,0,3,3,1,0,0,0,20,1,0
61,1,305381,14,-1,7,0,0,1,0,0,40,1,1
23,4,49205,9,0,2,0,0,0,0,0,40,1,0
22,4,26843,13,0,2,0,0,0,0,0,20,1,0
28,4,142972,13,0,7,0,0,1,7367,0,40,1,1
39,1,142743,13,2,7,1,0,0,0,1596,20,1,0
42,5,373773,15,2,7,1,0,0,99999,0,60,1,1
37,6,112891,14,2,7,1,0,0,0,0,40,1,1
50,1,26784,16,-1,7,0,0,1,90933,2232,60,1,1
64,6,163121,10,2,6,1,0,0,0,0,52,1,0
43,4,276847,13,2,3,1,0,0,0,0,40,1,1
30,4,245634,13,2,2,1,0,1,0,0,40,1,1
42,4,143788,12,-1,2,2,0,1,0,0,40,1,0
90,4,1490400,16,0,3,2,-1,0,99999,0,99,1,1
45,4,341926,9,2,6,1,0,0,0,0,40,1,1
43,4,200017,13,-1,5,2,0,1,0,0,40,1,0
30,1,171169,10,2,2,1,0,0,2866,0,40,1,0
36,4,188636,9,-1,2,0,0,1,0,0,40,1,0
64,5,106981,10,2,2,1,0,0,0,0,50,1,1
46,4,174420,13,0,7,0,0,1,0,0,35,1,0
36,4,227431,9,0,3,2,0,0,0,0,70,1,1
17,4,154536,6,0,3,3,0,1,0,0,30,1,0
43,4,148255,9,2,2,1,0,0,0,0,55,1,1
44,1,190432,14,-1,7,2,0,1,0,0,60,1,0
27,4,187599,10,2,3,1,0,0,0,0,40,1,1
51,4,184319,9,2,2,1,0,0,0,0,40,1,0
36,4,255673,13,2,3,1,0,0,7095,0,80,1,1
29,2,328313,13,-1,7,0,0,1,0,1677,40,1,0
42,4,191694,16,2,7,1,0,0,0,0,45,1,1
56,4,151996,14,2,3,1,0,0,0,0,50,1,1
34,4,151462,9,0,2,3,0,0,0,0,40,1,0
37,4,416569,10,0,1,2,0,0,0,0,30,1,0
30,4,92678,11,0,3,0,0,1,0,0,40,1,0
45,4,351515,9,-1,2,0,0,0,0,0,40,1,0
43,4,215774,13,2,6,1,0,0,0,0,45,1,1
33,4,191276,10,-1,3,2,1,1,0,0,40,0,0
41,4,211021,10,0,3,0,0,0,38852,0,44,0,1
46,2,202325,16,2,7,1,0,0,0,0,40,1,1
73,4,205540,14,2,7,1,0,0,4609,0,40,1,1
89,5,556771,16,0,1,0,-1,0,99999,0,99,0,1
43,4,57717,14,2,3,1,0,1,0,0,40,1,1
39,4,216019,10,2,5,1,0,0,0,0,40,1,1
34,4,158417,9,0,2,0,0,0,0,0,20,1,0
45,4,102170,9,-1,3,0,0,1,0,0,40,1,0
22,4,80724,9,0,3,3,0,0,0,0,15,1,0
52,6,246422,11,2,3,1,0,0,0,0,45,1,1
38,4,256655,11,2,3,1,0,0,0,0,48,1,1
33,5,31467,13,2,2,1,0,0,0,1605,60,1,0
59,2,198018,14,-1,7,2,0,0,0,0,40,1,0
42,4,139266,3,2,2,1,0,0,0,0,53,0,1
67,5,325143,9,-1,6,-1,0,0,0,0,36,1,0
24,1,120240,13,0,7,0,-1,1,0,0,55,1,0
18,4,189866,9,0,2,0,0,1,0,0,40,1,0
29,5,93214,9,2,2,1,0,0,0,0,40,1,0
40,4,38680,14,2,7,1,0,0,0,2046,60,1,1
69,4,246899,10,2,2,1,0,0,0,0,48,1,1
32,4,374453,9,-1,3,0,0,0,0,0,40,1,0
38,4,119964,10,2,6,1,0,0,0,0,60,1,0
54,4,169584,14,2,3,1,0,0,3372,0,33,1,0
29,4,314219,3,2,1,1,0,0,0,0,40,0,0
41,4,255751,10,2,6,1,0,0,0,0,40,1,1
55,5,401618,16,0,7,0,-1,0,99999,0,99,0,1
23,4,203310,13,0,2,3,0,0,0,0,48,0,0
54,4,398799,10,2,3,1,0,1,0,0,33,1,0
46,4,31961,10,2,6,1,0,0,0,2000,40,1,1
56,4,210340,9,2,3,1,1,0,0,0,40,1,1
24,5,80390,9,0,6,3,-1,1,0,0,40,1,0
32,4,35530,10,0,2,0,0,0,0,0,66,1,0
58,4,110867,13,2,3,1,0,0,0,0,99,1,1
48,1,30312,14,2,6,1,0,1,0,0,55,1,1
23,4,358564,10,0,3,0,1,1,3353,0,40,1,0
41,2,264120,13,2,2,1,0,0,0,0,70,1,1
50,4,156623,9,2,2,1,0,0,0,0,55,1,1
35,1,156839,13,2,7,1,0,0,0,0,50,1,1
50,4,192441,13,2,6,1,0,0,0,0,60,1,1
36,4,167984,9,0,3,0,0,0,0,0,40,1,0
58,4,81208,12,2,2,1,0,0,0,0,20,1,1
47,4,148540,9,0,2,0,1,0,0,0,40,1,0
90,4,1490400,16,2,3,2,0,1,99999,0,99,1,1
23,4,105812,10,2,2,1,0,0,0,0,40,1,0
50,4,206636,13,2,3,1,0,0,5051,0,40,1,1
33,4,132106,13,0,3,0,0,1,0,1740,40,1,0
53,5,355999,9,2,2,1,0,0,0,0,48,1,0
36,4,46187,5,-1,3,0,0,1,0,0,40,1,0
36,4,157390,9,-1,3,2,0,1,0,0,40,1,0
90,5,20008,16,0,1,-1,-1,0,99999,0,99,0,1
20,4,105956,11,0,3,3,0,1,0,0,55,1,0
36,5,91062,13,2,7,1,0,0,0,1978,40,0,0
52,4,176508,13,2,7,1,0,0,0,0,40,1,1
53,5,61866,16,0,7,0,-1,0,99999,0,99,0,1
63,1,129417,14,2,7,1,0,1,6861,0,10,1,1
40,4,155922,9,2,3,1,0,0,0,0,45,1,1
44,4,208960,15,2,7,1,0,0,7442,0,65,1,1
38,4,229146,13,2,6,1,0,0,0,0,40,1,1
32,1,142980,13,2,5,1,0,0,0,0,40,1,1
38,4,183118,14,-1,7,2,0,1,0,0,50,1,1
30,4,95713,9,-1,2,2,0,1,0,0,37,1,0
24,4,364409,9,2,2,2,0,0,0,0,70,1,0
28,4,264130,9,0,2,3,0,0,0,1741,40,1,0
57,5,343368,9,-1,7,0,0,1,0,0,2,1,0
36,4,51278,10,0,2,0,0,0,0,0,40,1,0
52,4,30864,9,2,2,1,0,0,5013,0,52,1,1
68,4,196462,13,2,7,1,0,0,13987,0,40,1,1
61,4,177862,14,2,3,1,-1,0,0,0,43,1,1
90,4,1490400,16,-1,3,2,0,0,99999,4356,1,1,1
31,4,124590,14,2,7,1,0,0,0,0,58,1,1
21,4,189528,9,0,1,0,0,0,0,0,40,1,0
57,4,186777,7,-1,1,2,0,1,0,0,25,1,0
56,5,154474,16,0,7,0,-1,0,99999,0,99,0,1
50,3,344232,13,2,7,1,1,0,0,0,40,1,1
38,1,175589,13,2,7,1,0,0,0,0,40,1,1
24,4,188635,9,2,3,1,0,0,0,0,48,1,0
37,5,174027,12,0,2,2,0,0,0,0,50,0,0
22,4,192393,9,2,2,1,0,0,7343,0,48,1,1
40,4,188985,14,2,7,1,0,0,0,0,40,1,1
48,6,26334,9,2,6,1,0,0,0,0,60,1,1
55,6,208091,14,2,7,1,0,0,0,0,45,1,1
30,3,149843,9,2,3,1,1,1,0,0,21,1,1
27,4,157217,9,0,3,0,0,1,0,0,50,1,0
30,4,207347,10,2,2,1,0,0,19787,0,50,1,1
28,4,198951,13,2,3,1,0,0,0,0,38,0,1
35,4,149654,12,-1,3,0,0,0,0,0,40,1,1
18,4,113669,10,0,2,3,0,1,0,0,20,1,0
55,4,207156,9,0,1,0,0,0,0,0,20,1,0
43,4,236558,9,-1,3,0,-1,0,0,0,40,1,0
60,5,540295,16,0,7,0,-1,0,99999,0,70,1,1
50,5,34897,9,2,1,1,0,0,0,0,60,1,0
35,4,128970,13,-1,5,0,0,0,0,0,40,1,0
49,4,38099,9,2,2,1,0,0,5013,0,40,1,1
20,4,195304,9,0,2,3,0,0,0,0,40,1,0
44,4,209090,9,2,4,1,0,0,0,0,52,1,1
31,4,22726,9,0,5,0,0,0,0,0,40,1,0
24,4,179621,10,0,2,0,1,0,0,0,50,1,0
22,4,302278,10,0,2,0,0,0,0,0,40,1,0
60,4,207185,9,2,3,1,0,0,0,0,40,1,1
